-1.651,1.884,-1.29,2.087,-2.005,-0.314,-0.419,-0.541,2.57,-2.453,1,0,0,0,0,0,0
2.75,-0.763,-2.103,0.329,-1.445,0.297,-0.28,0.978,2.472,1.692,1,0,0,0,0,0,0
-0.673,-0.797,2.302,-0.764,-2.256,1.044,2.901,-0.818,1.777,1.042,1,0,0,0,0,0,0
2.489,1.27,-1.897,2.066,-0.553,0.715,0.867,2.46,-0.965,-1.973,1,0,0,0,0,0,0
0.736,2.454,-1.732,-1.128,-2.361,0.928,-2.256,1.675,1.106,-0.207,1,0,0,0,0,0,0
0.082,-0.925,-1.578,-2.222,1.739,1.981,1.744,-0.884,-2.317,1.739,1,0,0,0,0,0,0
-1.425,-1.547,-1.649,-1.533,2.17,1.847,-2.871,0.169,-1.496,-2.922,1,0,0,0,0,0,0
-2.354,2.324,2.518,-2.994,1.013,-0.323,2.937,0.342,-0.993,-1.293,1,0,0,0,0,0,0
2.414,2.634,2.722,-0.688,-1.318,-0.65,2.351,1.194,-2.846,-2.365,1,0,0,0,0,0,0
-1.558,-2.006,-0.517,1.417,2.735,0.478,-2.046,2.946,1.543,-0.152,1,0,0,0,0,0,0
2.588,1.81,0.849,1.161,0.359,0.173,-1.032,-0.006,-0.635,1.472,1,0,0,0,0,0,0
1.693,1.754,-0.965,-1.88,1.973,1.499,0.527,-1.413,2.661,-0.22,1,0,0,0,0,0,0
-1.168,-2.797,1.721,-1.184,1.566,-2.583,-2.258,0.686,-1.396,-1.066,1,0,0,0,0,0,0
0.903,1.638,-0.004,-0.857,0.002,0.229,2.418,-1.151,-2.325,2.745,1,0,0,0,0,0,0
-1.913,-0.996,1.947,0.462,0.533,-0.231,-2.268,2.495,1.221,-1.923,1,0,0,0,0,0,0
-0.852,-0.695,0.098,1.001,1.582,-1.714,-0.431,-0.458,-0.656,-0.796,1,0,0,0,0,0,0
2.568,-1.749,2.208,-2.367,0.242,-1.575,1.307,-2.002,1.261,-1.029,1,0,0,0,0,0,0
0.324,1.758,0.561,0.128,-1.683,1.898,1.642,1.714,0.976,-1.975,1,0,0,0,0,0,0
-2.379,0.729,1.465,2.298,-2.199,-0.87,-1.949,-2.77,-0.646,1.618,1,0,0,0,0,0,0
-1.14,-1.08,-0.945,-1.66,1.377,-0.628,0.465,-1.362,-2.48,2.108,1,0,0,0,0,0,0
0.424,2.455,-0.663,2.291,-0.234,-0.681,1.249,1.494,1.277,-1.695,1,0,0,0,0,0,0
1.621,0.598,1.355,0.929,1.58,2.895,-0.877,-0.01,-0.42,-1.869,1,0,0,0,0,0,0
-1.928,-0.776,2.992,-0.675,-2.532,-1.971,-0.985,-2.976,1.566,0.224,1,0,0,0,0,0,0
-1.944,-0.619,2.724,0.684,1.892,-0.667,-1.607,2.48,-2.324,0.424,1,0,0,0,0,0,0
-2.593,1.131,-2.33,-2.789,-2.542,2.347,-1.947,1.932,1.494,-2.198,1,0,0,0,0,0,0
-1.754,1.345,2.177,-1.118,0.691,0.584,-1.637,-0.033,-0.757,-1.387,1,0,0,0,0,0,0
2.34,-1.185,1.859,-0.131,-0.592,-0.398,-0.181,2.436,-1.611,-2.483,1,0,0,0,0,0,0
0.187,0.42,2.99,-0.005,-1.884,2.063,-2.227,1.225,-1.519,0.411,1,0,0,0,0,0,0
-2.222,1.126,-2.411,-0.387,-0.955,-2.036,2.077,-1.102,0.208,2.954,1,0,0,0,0,0,0
1.66,-0.237,1.986,2.101,1.016,-0.474,-0.558,-0.247,2.151,1.853,1,0,0,0,0,0,0
0.17,-2.525,0.214,-1.382,0.6,0.289,-1.504,-1.95,-1.43,0.268,1,0,0,0,0,0,0
-2.206,1.744,0.007,1.744,-1.288,-1.813,1.267,-0.309,0.725,-0.125,1,0,0,0,0,0,0
2.307,-2.097,1.281,-2.452,-1.612,2.495,0.821,1.902,-1.854,2.168,1,0,0,0,0,0,0
0.541,-1.322,-2.767,2.425,-1.748,1.211,0.328,-0.79,1.02,1.519,1,0,0,0,0,0,0
0.064,-2.592,2.043,1.69,0.763,2.938,-2.476,1.182,-2.147,2.458,1,0,0,0,0,0,0
0.091,-0.396,-0.316,1.142,1.579,-0.517,2.583,1.641,-2.326,-0.732,1,0,0,0,0,0,0
2.031,-2.296,-1.659,-0.445,0.449,2.535,0.468,-1.868,-1.638,-2.656,1,0,0,0,0,0,0
2.2,0.984,-2.096,0.975,2.23,-2.888,0.076,-0.357,-1.609,1.502,1,0,0,0,0,0,0
-2.019,-0.116,-0.185,1.663,-2.366,0.292,-2.098,-2.591,2.737,-0.305,1,0,0,0,0,0,0
0.65,-2.725,1.492,-0.981,2.556,-1.943,1.664,-0.958,-1.558,-1.145,1,0,0,0,0,0,0
-2.662,-1.261,-1.847,2.675,1.541,-1.823,-0.592,-2.303,1.121,-2.922,1,0,0,0,0,0,0
2.19,-0.051,-1.308,1.071,-1.96,-0.985,-2.818,1.569,2.499,-2.116,1,0,0,0,0,0,0
-2.941,-2.499,1.057,-1.174,-2.45,1.101,1.292,1.156,2.467,-0.117,1,0,0,0,0,0,0
-2.301,-0.955,-0.978,0.371,-2.127,-0.795,1.535,-2.56,1.46,-1.466,1,0,0,0,0,0,0
1.51,0.475,-2.568,0.722,1.71,-1.591,-2.608,2.058,1.373,0.026,1,0,0,0,0,0,0
-1.107,-1.264,-1.358,-0.972,1.71,-0.928,1.788,0.209,0.25,1.405,1,0,0,0,0,0,0
-2.032,2.677,-0.604,0.174,-1.964,-0.054,0.824,2.273,-1.588,-2.728,1,0,0,0,0,0,0
2.75,-0.62,-0.897,2.211,-1.275,2.698,-2.399,1.418,1.664,2.111,1,0,0,0,0,0,0
-1.43,2.447,-2.554,2.549,0.832,-0.725,-0.323,0.123,2.018,-0.54,1,0,0,0,0,0,0
-2.836,-2.085,2.399,-0.942,1.567,0.916,-2.198,-0.021,-1.097,-2.79,1,0,0,0,0,0,0
-2.632,2.558,-0.98,-2.414,-1.469,-1.053,1.993,-0.244,-0.962,-2.129,1,0,0,0,0,0,0
-0.314,2.83,-0.948,-0.483,2.364,-2.957,-0.52,-0.674,0.553,0.929,1,0,0,0,0,0,0
1.224,1.496,-2.987,2.384,1.955,-2.606,2.61,-0.385,0.113,-1.837,1,0,0,0,0,0,0
-1.326,-0.826,-0.162,0.951,-2.272,1.403,-0.505,1.909,2.132,-2.475,1,0,0,0,0,0,0
-0.292,2.152,-2.631,-2.537,0.604,2.247,1.408,-0.052,0.013,-1.92,1,0,0,0,0,0,0
-1.262,1.668,2.512,-2.454,1.773,0.812,1.829,0.47,0.297,-1.65,1,0,0,0,0,0,0
0.573,1.851,-0.178,-1.562,0.106,0.702,-2.934,2.727,-0.196,-1.204,1,0,0,0,0,0,0
-1.4,-1.268,0.761,-2.688,-0.914,-0.232,-2.571,0.177,0.988,2.672,1,0,0,0,0,0,0
2.116,-0.863,-0.514,-1.829,0.475,1.534,-1.364,0.516,1.595,-1.546,1,0,0,0,0,0,0
2.261,0.951,1.848,1.848,-2.026,-0.978,0.97,-1.387,0.197,2.652,1,0,0,0,0,0,0
-1.365,2.882,-1.026,0.207,-1.788,0.979,2.852,1.397,0.409,-0.779,1,0,0,0,0,0,0
2.844,-1.205,-1.24,0.736,-2.124,-0.94,2.948,-2.939,2.261,-0.697,1,0,0,0,0,0,0
0.038,-2.763,-2.147,1.197,2.41,-2.893,1.237,-0.007,-1.293,0.732,1,0,0,0,0,0,0
-0.174,-0.121,1.555,-0.175,1.784,0.934,-0.385,-2.762,0.447,1.575,1,0,0,0,0,0,0
-2.354,2.204,1.842,1.627,-1.843,0.288,1.072,2.213,-1.859,2.152,1,0,0,0,0,0,0
-0.155,1.461,0.215,2.939,-1.898,2.347,-0.085,-1.822,1.143,2.907,1,0,0,0,0,0,0
2.492,1.922,-0.794,-1.95,-2.465,2.28,1.002,0.203,-0.53,1.176,1,0,0,0,0,0,0
0.978,-2.771,0.755,-1.86,1.757,-1.055,1.848,2.554,0.621,1.116,1,0,0,0,0,0,0
-2.595,1.544,-1.283,-2.09,1.619,-2.016,-1.695,0.004,0.293,2.668,1,0,0,0,0,0,0
-2.168,-0.859,-0.552,1.99,1.865,-1.105,-0.072,-2.91,-1.68,1.473,1,0,0,0,0,0,0
-2.832,2.828,-1.474,0.191,-0.048,-2.013,-0.704,1.578,2.478,0.384,1,0,0,0,0,0,0
2.416,1.005,-1.11,0.663,-2.615,0.235,-0.217,2.898,1.014,-2.142,1,0,0,0,0,0,0
1.299,-1.758,-1.681,-2.899,1.862,-0.258,1.649,0.306,-1.147,2.678,1,0,0,0,0,0,0
0.405,2.535,-1.078,-1.489,2.158,-1.004,1.664,2.032,-0.352,-1.184,1,0,0,0,0,0,0
-1.777,0.944,-2.964,1.563,0.199,-2.848,2.876,0.563,1.886,-2.675,1,0,0,0,0,0,0
0.787,-1.607,1.351,-2.526,1.223,-0.715,-2.352,0.024,0.223,-0.375,1,0,0,0,0,0,0
0.305,1.573,1.036,-1.929,-0.833,-1.956,1.805,2.233,-2.404,-2.881,1,0,0,0,0,0,0
2.211,2.759,-0.069,-2.882,1.153,0.73,-0.374,2.689,-2.774,2.275,1,0,0,0,0,0,0
-2.485,-2.105,0.667,-2.57,0.358,-2.349,0.88,1.11,0.182,-0.645,1,0,0,0,0,0,0
1.446,1.104,0.831,-2.976,1.209,1.009,2.407,1.001,-2.836,-0.001,1,0,0,0,0,0,0
-0.084,1.386,1.264,0.724,-1.58,0.668,-2.097,0.583,1.165,-1.139,1,0,0,0,0,0,0
1.244,-0.671,2.546,1.548,1.17,0.923,-0.964,2.39,-1.011,1.4,1,0,0,0,0,0,0
-2.698,1.794,0.275,1.404,-2.526,1.432,0.097,-0.769,-1.603,-1.23,1,0,0,0,0,0,0
2.073,-0.372,0.068,2.268,-2.428,0.967,2.111,0.841,0.112,-1.557,1,0,0,0,0,0,0
2.909,-2.87,-0.418,1.984,2.93,-2.671,0.977,2.891,1.623,1.113,1,0,0,0,0,0,0
2.13,0.067,-0.473,0.144,-2.677,-0.157,-0.435,0.691,-1.992,0.752,1,0,0,0,0,0,0
2.741,-0.941,-2.525,0.86,1.088,-0.99,-0.67,2.736,1.192,-1.873,1,0,0,0,0,0,0
2.013,-2.106,1.724,-1.965,0.949,-2.751,2.618,2.758,2.684,-1.476,1,0,0,0,0,0,0
-1.754,0.014,0.601,-0.444,1.019,2.293,-2.009,-1.9,0.738,-1.855,1,0,0,0,0,0,0
0.264,-0.249,-0.482,-2.934,-1.263,1.532,0.256,-2.397,2.318,-1.26,1,0,0,0,0,0,0
0.511,2.609,1.085,0.788,-2.59,2.085,-0.145,1.106,-1.022,-1.551,1,0,0,0,0,0,0
1.915,1.443,0.826,1.767,0.501,2.215,-0.914,-0.27,0.758,-2.336,1,0,0,0,0,0,0
0.375,-1.213,-0.018,-2.205,-1.898,1.73,0.565,-2.629,2.632,-1.81,1,0,0,0,0,0,0
1.671,-2.021,0.918,-0.986,-0.273,-1.131,-0.55,0.61,1.458,2.847,1,0,0,0,0,0,0
-1.27,-2.327,-1.654,1.839,1.64,0.903,-2.181,1.59,-2.288,1.453,1,0,0,0,0,0,0
2.192,-1.8,-0.528,1.017,0.977,1.16,-0.359,0.538,0.645,-0.507,1,0,0,0,0,0,0
-1.833,2.191,-0.189,0.349,2.8,-1.106,-1.914,-1.77,-1.035,1.452,1,0,0,0,0,0,0
1.937,-2.786,-2.492,0.051,0.637,-2.529,-0.286,-0.14,0.777,2.568,1,0,0,0,0,0,0
-2.215,1.155,-2.202,0.209,2.421,1.968,-0.025,1.926,-0.329,-1.742,1,0,0,0,0,0,0
-1.747,0.454,1.456,-1.213,2.758,0.255,0.594,1.338,1.203,-1.352,1,0,0,0,0,0,0
1.367,2.327,-1.233,1.552,0.167,0.039,1.62,-2.028,0.462,-0.768,1,0,0,0,0,0,0
0.095,-0.232,-1.357,-0.645,-2.351,-0.742,1.719,-0.589,2.621,-0.631,1,0,0,0,0,0,0
-0.224,0.896,2.306,1.095,0.909,1.342,0.544,-1.701,2.899,0.293,1,0,0,0,0,0,0
-2.516,0.166,-1.414,0.666,1.13,-1.506,1.131,-1.272,-1.083,-0.567,1,0,0,0,0,0,0
1.452,-2.533,-1.965,-0.024,0.493,1.961,-0.196,1.248,-1.449,0.473,1,0,0,0,0,0,0
-2.393,-2.603,-2.963,-2.958,2.348,-0.166,2.378,-0.329,-0.78,2.125,1,0,0,0,0,0,0
-2.207,2.288,2.522,-0.738,2.816,0.268,-0.668,0.756,0.92,0.165,1,0,0,0,0,0,0
-0.777,2.232,-2.767,1.802,-0.505,-1.529,-0.762,1.165,2.773,-1.143,1,0,0,0,0,0,0
1.278,0.69,0.261,-2.172,1.837,1.908,-2.285,-0.152,-1.669,1.478,1,0,0,0,0,0,0
-0.958,-2.825,2.42,1.248,0.901,-1.84,1.183,0.47,0.694,-0.583,1,0,0,0,0,0,0
-1.399,1.574,-2.194,-2.618,2.501,-0.326,0.582,-0.657,1.598,-0.661,1,0,0,0,0,0,0
1.734,1.944,-1.33,-1.442,-0.385,-1.397,-0.861,2.264,2.047,2.43,1,0,0,0,0,0,0
2.486,-1.305,1.533,2.089,-1.014,0.435,-2.945,-0.73,0.803,1.207,1,0,0,0,0,0,0
-2.287,-1.61,-0.067,-1.635,-0.466,1.853,-2.561,-2.349,1.661,-1.786,1,0,0,0,0,0,0
2.639,1.117,0.072,-2.659,0.686,-2.754,-0.037,1.73,0.931,2.391,1,0,0,0,0,0,0
-1.83,-1.978,-0.291,2.257,2.596,2.65,-2.002,-2.068,2.946,0.487,1,0,0,0,0,0,0
-2.795,0.524,0.804,1.756,-1.729,0.999,-1.069,1.26,-0.416,0.588,1,0,0,0,0,0,0
0.863,-2.547,-1.955,1.507,2.148,-2.506,1.236,-1.87,0.728,-0.328,1,0,0,0,0,0,0
2.631,1.841,-2.618,0.848,-2.045,1.167,1.786,0.258,-2.355,0.071,1,0,0,0,0,0,0
2.585,-0.164,-2.412,0.685,-0.823,1.83,-2.48,2.234,-1.317,0.243,1,0,0,0,0,0,0
-2.764,2.619,0.87,-2.462,2.319,-1.053,-1.789,2.845,-0.627,-1.324,1,0,0,0,0,0,0
0.321,-1.947,2.715,-0.888,2.46,1.801,-0.652,-1.33,-1.132,-1.569,1,0,0,0,0,0,0
0.421,1.208,1.751,-2.57,1.165,1.265,0.155,-1.681,-1.806,1.021,1,0,0,0,0,0,0
-0.6,1.191,-1.975,-2.383,1.415,-1.09,2.289,2.191,-2.441,0.813,1,0,0,0,0,0,0
1.834,0.896,-2.328,-1.921,0.052,-0.053,2.354,0.379,0.776,-2.497,1,0,0,0,0,0,0
-1.047,-1.146,-2.54,0.116,1.18,0.141,-1.261,1.006,-2.143,-2.582,1,0,0,0,0,0,0
1.449,2.884,-1.304,2.498,-0.948,2.167,-1.127,-1.363,-0.711,1.619,1,0,0,0,0,0,0
-2.013,1.213,-2.622,0.389,-1.209,0.362,1.276,-1.805,1.316,1.05,1,0,0,0,0,0,0
-0.356,1.714,-1.346,-0.971,-2.373,-1.194,0.156,-0.173,-1.795,-1.646,1,0,0,0,0,0,0
1.47,1.076,-1.692,-2.264,-1.451,1.029,1.435,-2.479,1.941,-0.195,1,0,0,0,0,0,0
-1.379,2.523,-2.662,-0.797,-0.936,-0.703,-2.638,2.513,1.334,0.399,1,0,0,0,0,0,0
-2.315,-0.557,0.422,2.343,-0.055,2.155,-2.855,0.271,1.008,-1.373,1,0,0,0,0,0,0
0.654,-0.952,-2.361,2.343,-2.138,-2.587,-2.955,0.845,1.232,-0.589,1,0,0,0,0,0,0
-0.505,-1.927,-2.782,1.098,1.227,1.965,-1.867,1.288,1.338,0.063,1,0,0,0,0,0,0
0.336,-2.496,2.247,0.941,-1.865,0.295,-2.936,0.577,-2.329,-0.875,1,0,0,0,0,0,0
-1.163,2.623,-2.091,1.782,1.919,1.879,-0.125,-2.12,0.59,1.798,1,0,0,0,0,0,0
2.848,-0.036,-1.208,1.643,0.681,-0.61,-0.931,-2.836,0.23,-0.413,1,0,0,0,0,0,0
2.22,-0.229,1.015,-1.7,-0.642,1.384,-0.243,1.673,-1.06,-2.281,1,0,0,0,0,0,0
1.849,-1.688,0.917,-1.382,-0.158,-2.706,0.041,0.96,-1.151,-0.262,1,0,0,0,0,0,0
0.012,-0.628,-2.621,-0.588,0.684,0.03,-1.012,1.514,2.044,0.751,1,0,0,0,0,0,0
-1.976,-0.493,-1.454,2.528,-1.307,-0.009,0.28,2.844,-2.25,1.348,1,0,0,0,0,0,0
1.879,2.892,-0.183,-1.756,0.978,-1.913,-0.678,-0.96,-0.414,0.912,1,0,0,0,0,0,0
-1.933,2.079,1.26,0.75,1.581,-0.893,-2.318,-0.603,0.872,-2.5,1,0,0,0,0,0,0
2.99,-2.809,0.236,-2.341,0.527,-0.078,-1.211,0.604,-2.646,2.083,1,0,0,0,0,0,0
-2.756,-2.003,1.53,-2.425,-0.932,0.925,-2.196,2.975,0.963,-2.962,1,0,0,0,0,0,0
-0.244,2.583,-2.666,-1.811,1.974,-1.175,-1.262,-1.554,2.888,-1.214,1,0,0,0,0,0,0
-0.561,0.306,2.554,-0.538,-2.518,-1.246,-1.86,-0.58,0.166,0.02,1,0,0,0,0,0,0
0.626,-2.953,0.928,2.513,-1.609,-0.418,2.299,-1.008,-2.868,1.222,1,0,0,0,0,0,0
2.752,-2.08,2.031,-0.493,-2.782,-0.342,-0.461,2.959,0.185,1.625,1,0,0,0,0,0,0
-0.499,1.191,-2.639,-0.233,0.781,0.001,0.222,-0.836,-0.984,-2.315,1,0,0,0,0,0,0
2.787,0.809,1.883,0.698,-2.703,-2.947,-2.787,2.262,-0.981,1.556,1,0,0,0,0,0,0
-2.345,-2.935,0.768,-1.917,2.731,1.122,1.217,-1.126,2.203,-2.725,1,0,0,0,0,0,0
-0.736,2.306,-0.035,2.552,-0.606,-2.204,1.827,-2.09,2.979,0.147,1,0,0,0,0,0,0
1.188,0.656,-0.249,1.39,0.796,-1.929,-0.797,-2.824,-0.829,2.851,1,0,0,0,0,0,0
1.113,0.07,-2.774,-0.902,0.292,-0.944,1.614,1.752,2.905,-0.293,1,0,0,0,0,0,0
2.125,1.097,-1.391,-2.006,-1.98,2.716,-0.182,0.876,2.131,0.446,1,0,0,0,0,0,0
2.39,2.748,-0.14,-2.914,-0.942,0.442,-1.522,1.091,-1.579,-0.832,1,0,0,0,0,0,0
-1.054,1.062,2.849,-0.815,0.46,0.182,0.481,-2.652,2.47,-2.606,1,0,0,0,0,0,0
0.233,2.762,-1.718,2.896,2.113,-1.333,-0.562,-0.58,-0.626,2.639,1,0,0,0,0,0,0
1.925,-0.548,2.762,2.691,-0.678,-2.606,0.429,-0.489,1.341,-1.141,1,0,0,0,0,0,0
-0.992,2.823,2.371,-0.762,1.433,-2.641,-1.44,2.798,-2.338,-2.721,1,0,0,0,0,0,0
2.238,-1.12,-1.905,-2.071,0.719,0.414,1.079,1.156,-0.723,2.073,1,0,0,0,0,0,0
-1.923,2.242,-2.034,1.724,-0.36,1.106,0.809,2.132,-0.298,-0.133,1,0,0,0,0,0,0
-2.392,2.478,-1.125,0.772,1.496,0.006,-0.581,-2.386,-1.76,-1.058,1,0,0,0,0,0,0
1.042,-2.243,-2.022,1.108,2.433,-0.63,1.209,1.829,0.888,0.861,1,0,0,0,0,0,0
2.858,-1.046,2.34,1.415,0.055,0.494,-1.059,-1.556,2.706,-1.036,1,0,0,0,0,0,0
-2.211,0.361,-1.782,1.878,2.791,-2.125,-2.942,0.156,2.931,1.131,1,0,0,0,0,0,0
0.528,2.904,-2.588,-2.811,2.934,-0.394,-1.596,0.266,1.357,2.847,1,0,0,0,0,0,0
0.853,-1.996,-0.432,-0.455,-2.417,1.577,-1.884,-0.019,1.341,2.776,1,0,0,0,0,0,0
-1.714,-2.872,-0.29,-0.535,2.061,-1.087,1.453,1.254,-0.91,1.13,1,0,0,0,0,0,0
-2.286,2.501,1.531,0.758,-0.635,0.106,-1.285,2.301,-0.232,1.623,1,0,0,0,0,0,0
-0.052,-1.32,0.8,1.197,1.055,1.793,0.663,-1.882,1.875,0.343,1,0,0,0,0,0,0
-0.266,2.219,0.978,-0.634,0.748,-1.798,0.691,-2.811,2.309,1.497,1,0,0,0,0,0,0
0.694,1.964,-2.391,2.137,-0.894,1.962,-0.24,-0.507,1.671,2.678,1,0,0,0,0,0,0
1.219,-2.525,1.382,1.944,-2.22,2.511,-2.378,0.277,1.604,1.462,1,0,0,0,0,0,0
-0.934,2.499,-1.753,-2.983,2,-0.022,1.962,-1.318,2.957,0.819,1,0,0,0,0,0,0
